iter	RMSE
1500	0.02373331729
1501	0.02373150857
1502	0.02372989364
1503	0.02372803127
1504	0.0237254028
1505	0.0237242503
1506	0.0237221616
1507	0.02372031853
1508	0.02371874599
1509	0.02371671723
1510	0.02371415403
1511	0.02371212113
1512	0.02371028268
1513	0.02370880246
1514	0.02370661552
1515	0.02370361618
1516	0.02370083044
1517	0.02369817599
1518	0.02369632238
1519	0.02369453005
1520	0.02369165904
1521	0.02368964571
1522	0.02368834391
1523	0.02368697786
1524	0.02368462507
1525	0.02368143168
1526	0.02368026121
1527	0.02367876551
1528	0.02367706428
1529	0.02367386412
1530	0.02367044362
1531	0.02366895932
1532	0.02366700438
1533	0.02366579685
1534	0.02366307476
1535	0.02366040057
1536	0.02365737328
1537	0.02365555174
1538	0.02365344194
1539	0.02365242231
1540	0.02365046883
1541	0.02364878423
1542	0.02364651802
1543	0.02364500356
1544	0.02364304405
1545	0.02364133965
1546	0.02363946967
1547	0.02363757759
1548	0.02363647489
1549	0.02363409094
1550	0.02363230258
1551	0.02363073563
1552	0.02362951588
1553	0.02362840488
1554	0.02362632184
1555	0.02362338682
1556	0.02362080736
1557	0.02361880938
1558	0.02361729297
1559	0.02361632058
1560	0.02361468835
1561	0.02361148636
1562	0.02360953154
1563	0.02360792293
1564	0.02360644872
1565	0.0236053534
1566	0.02360237751
1567	0.02359919267
1568	0.02359804762
1569	0.02359705189
1570	0.02359451088
1571	0.02359266057
1572	0.02359092784
1573	0.02358905658
1574	0.02358695677
1575	0.02358560588
1576	0.02358371858
1577	0.02358049941
1578	0.0235786376
1579	0.0235768816
1580	0.02357519961
1581	0.02357259385
1582	0.0235714801
1583	0.02356970645
1584	0.02356847463
1585	0.02356721403
1586	0.02356505355
1587	0.02356364367
1588	0.0235624139
1589	0.02356121784
1590	0.02355987824
1591	0.02355803916
1592	0.02355624893
1593	0.02355479369
1594	0.02355321787
1595	0.02355194666
1596	0.02354993481
1597	0.02354875698
1598	0.02354737212
1599	0.02354524887
1600	0.02354345134
1601	0.02354215098
1602	0.02354038275
1603	0.02353800907
1604	0.02353622176
1605	0.02353503946
1606	0.02353290272
1607	0.02353086501
1608	0.02352961951
1609	0.02352669166
1610	0.02352565805
1611	0.02352409291
1612	0.02352220988
1613	0.02352099981
1614	0.02351937851
1615	0.02351645584
1616	0.02351520443
1617	0.02351421351
1618	0.02351137541
1619	0.02350909503
1620	0.02350691471
1621	0.02350429522
1622	0.02350171607
1623	0.02349929948
1624	0.02349635665
1625	0.02349509355
1626	0.02349244313
1627	0.02349105595
1628	0.02348931879
1629	0.02348810107
1630	0.02348683666
1631	0.02348463403
1632	0.02348258959
1633	0.02348085693
1634	0.02347819622
1635	0.02347638129
1636	0.02347496465
1637	0.02347382535
1638	0.02347300924
1639	0.02347131657
1640	0.02347029531
1641	0.0234690205
1642	0.02346754019
1643	0.02346606653
1644	0.02346350773
1645	0.02346241115
1646	0.02346124553
1647	0.02346042935
1648	0.02345843331
1649	0.02345712591
1650	0.02345544535
1651	0.02345401291
1652	0.02345233248
1653	0.02344983936
1654	0.02344695888
1655	0.02344496603
1656	0.02344313277
1657	0.02344066203
1658	0.02343768583
1659	0.02343470247
1660	0.02343353877
1661	0.02343049294
1662	0.02342839936
1663	0.02342663341
1664	0.02342429167
1665	0.02342264101
1666	0.02342018032
1667	0.0234182683
1668	0.02341628489
1669	0.02341319414
1670	0.02341152833
1671	0.02340973114
1672	0.0234079482
1673	0.02340531058
1674	0.02340346978
1675	0.02340180123
1676	0.02339982221
1677	0.02339835323
1678	0.0233963644
1679	0.02339499998
1680	0.02339318259
1681	0.0233918052
1682	0.02338972642
1683	0.0233883961
1684	0.02338592427
1685	0.02338323942
1686	0.02338136658
1687	0.02338026503
1688	0.02337831331
1689	0.02337600709
1690	0.02337434043
1691	0.023373339
1692	0.02337187836
1693	0.02337024968
1694	0.02336878111
1695	0.02336747546
1696	0.02336610151
1697	0.02336453713
1698	0.02336318253
1699	0.02336162499
1700	0.02336054191
1701	0.02335799931
1702	0.0233568805
1703	0.02335561772
1704	0.0233540126
1705	0.02335165029
1706	0.02334948006
1707	0.02334816038
1708	0.02334686716
1709	0.02334503854
1710	0.02334433709
1711	0.02334320861
1712	0.02334140541
1713	0.02333958141
1714	0.02333844937
1715	0.02333779318
1716	0.02333573071
1717	0.02333442026
1718	0.02333261545
1719	0.02333036011
1720	0.02332911676
1721	0.02332734743
1722	0.02332616826
1723	0.02332411933
1724	0.02332282037
1725	0.02332097722
1726	0.02331901849
1727	0.02331707715
1728	0.02331591022
1729	0.02331474353
1730	0.02331232745
1731	0.02331130067
1732	0.02330966821
1733	0.02330786579
1734	0.02330628487
1735	0.02330447274
1736	0.02330275694
1737	0.02330026435
1738	0.02329875564
1739	0.02329629072
1740	0.02329358382
1741	0.02329228274
1742	0.02328948119
1743	0.02328817307
1744	0.02328662078
1745	0.02328361629
1746	0.02328187859
1747	0.02328061604
1748	0.02327844436
1749	0.02327658806
1750	0.02327504029
1751	0.02327350793
1752	0.02327207371
1753	0.02327045012
1754	0.02326904932
1755	0.02326738073
1756	0.02326561071
1757	0.02326407618
1758	0.02326275905
1759	0.02326122231
1760	0.02325885295
1761	0.02325795074
1762	0.02325530902
1763	0.02325396225
1764	0.02325155707
1765	0.02325031752
1766	0.02324873266
1767	0.02324740848
1768	0.02324640009
1769	0.02324537935
1770	0.0232437207
1771	0.02324170389
1772	0.02324000413
1773	0.02323797686
1774	0.02323631584
1775	0.0232350694
1776	0.02323367555
1777	0.02323215127
1778	0.02323046081
1779	0.02322769368
1780	0.02322682664
1781	0.02322526326
1782	0.02322262764
1783	0.02322063532
1784	0.02321882304
1785	0.02321712823
1786	0.02321452998
1787	0.02321280647
1788	0.02321153055
1789	0.023209537
1790	0.02320826049
1791	0.02320678153
1792	0.02320557301
1793	0.02320426309
1794	0.02320173948
1795	0.02319929901
1796	0.02319746809
1797	0.02319621296
1798	0.02319489147
1799	0.0231929781
1800	0.02319133038
1801	0.02319019548
1802	0.02318860977
1803	0.02318637269
1804	0.02318421288
1805	0.02318259481
1806	0.02317905083
1807	0.02317817161
1808	0.02317646853
1809	0.02317372105
1810	0.02317184565
1811	0.0231708114
1812	0.0231692617
1813	0.02316791024
1814	0.02316564939
1815	0.02316400919
1816	0.02316335503
1817	0.02316213209
1818	0.02315980419
1819	0.02315831401
1820	0.02315715827
1821	0.02315636893
1822	0.02315554709
1823	0.02315395609
1824	0.02315190326
1825	0.02315018153
1826	0.02314951506
1827	0.02314688216
1828	0.02314511239
1829	0.02314312184
1830	0.02314004885
1831	0.02313844847
1832	0.02313562692
1833	0.02313413504
1834	0.02313146493
1835	0.02313021226
1836	0.02312796623
1837	0.02312654511
1838	0.02312410904
1839	0.02312215668
1840	0.02312091181
1841	0.02311973404
1842	0.02311767618
1843	0.02311629211
1844	0.02311501301
1845	0.0231140921
1846	0.02311238082
1847	0.02311074478
1848	0.02310879787
1849	0.02310597428
1850	0.02310417292
1851	0.02310261347
1852	0.02310043951
1853	0.02309847683
1854	0.02309638477
1855	0.02309533088
1856	0.02309365523
1857	0.02309130355
1858	0.02309004259
1859	0.02308825517
1860	0.02308587267
1861	0.02308453264
1862	0.02308301191
1863	0.0230811105
1864	0.02307932588
1865	0.02307670567
1866	0.02307606838
1867	0.02307400857
1868	0.02307144291
1869	0.02306866119
1870	0.02306708954
1871	0.02306592125
1872	0.02306376762
1873	0.02306176094
1874	0.02306010776
1875	0.02305863598
1876	0.02305718028
1877	0.02305548505
1878	0.02305345545
1879	0.023049705
1880	0.02304812325
1881	0.02304602605
1882	0.02304467138
1883	0.02304291539
1884	0.02304165651
1885	0.02303936347
1886	0.02303667041
1887	0.02303579168
1888	0.02303395441
1889	0.02303258809
1890	0.0230308061
1891	0.02302878235
1892	0.02302753299
1893	0.02302605062
1894	0.02302483054
1895	0.02302411014
1896	0.02302225168
1897	0.0230206719
1898	0.02301951725
1899	0.0230176634
1900	0.02301524105
1901	0.02301316133
1902	0.02301175421
1903	0.0230103171
1904	0.02300866856
1905	0.02300606104
1906	0.02300368293
1907	0.0230018542
1908	0.02300080104
1909	0.02299939291
1910	0.02299765275
1911	0.02299677302
1912	0.0229952409
1913	0.02299342277
1914	0.02299126525
1915	0.02298832822
1916	0.02298683517
1917	0.02298603474
1918	0.02298455351
1919	0.0229832916
1920	0.02298139383
1921	0.02298042597
1922	0.02297847792
1923	0.02297601846
1924	0.02297474965
1925	0.0229725374
1926	0.02297164077
1927	0.02297073534
1928	0.02296876016
1929	0.02296733722
1930	0.0229655359
1931	0.02296364269
1932	0.02296106735
1933	0.0229599756
1934	0.02295789923
1935	0.02295624599
1936	0.02295411873
1937	0.02295323137
1938	0.02295209312
1939	0.02294921039
1940	0.02294684157
1941	0.02294482779
1942	0.02294264825
1943	0.02294119898
1944	0.02293991022
1945	0.02293858619
1946	0.02293793507
1947	0.0229359186
1948	0.02293387315
1949	0.02293103626
1950	0.02293027455
1951	0.02292846948
1952	0.02292702792
1953	0.02292586415
1954	0.0229237732
1955	0.02292134609
1956	0.02291950918
1957	0.0229176404
1958	0.0229149604
1959	0.0229125387
1960	0.02291103595
1961	0.02290941305
1962	0.0229079276
1963	0.02290645709
1964	0.02290485824
1965	0.02290222402
1966	0.0229013639
1967	0.0229004018
1968	0.02289836177
1969	0.02289659209
1970	0.02289458756
1971	0.02289331748
1972	0.02289129846
1973	0.0228889681
1974	0.02288718686
1975	0.02288526578
1976	0.02288431816
1977	0.02288187549
1978	0.02288046036
1979	0.02287808644
1980	0.02287670997
1981	0.02287445988
